18018,"/vn/tin-tuc/18018/thong-bao-tuyen-chon-to-chuc-va-ca-nhan-chu-tri-thuc-hien-nhiem-vu-khoa-hoc-va-cong-nghe-theo-nghi-dinh-thu-thuc-hien-trong-ke-hoach-nam-2020-.aspx"
18017,"/vn/tin-tuc/18017/khoa-hop-lan-thu-7-uy-ban-hop-tac-khcn-viet-nam---italy-tai-ha-noi.aspx"
18015,"/vn/tin-tuc/18015/lanh-dao-bo-khoa-hoc-va-cong-nghe-tham-va-lam-viec-tai-vien-ung-dung-cong-nghe.aspx"
18014,"/vn/tin-tuc/18014/thanh-tich-cua-khoi-da-gop-phan-tao-nen-thanh-cong-chung-cua-bo-trong-thoi-gian-qua.aspx"
18013,"/vn/tin-tuc/18013/hoi-nghi-dien-hinh-tien-tien-cua-khoi-van-phong--vien.aspx"
18012,"/vn/tin-tuc/18012/dai-hoi-chi-bo-quy-doi-moi-cong-nghe-quoc-gia-nhiem-ky-2020---2025.aspx"
18011,"/vn/tin-tuc/18011/bao-cao-ket-qua-tu-danh-gia-nhiem-vu-khcn-cap-quoc-gia--nghien-cuu-giai-phap-nang-cao-pham-chat--nang-luc-cua-doi-ngu-can-bo-quan-.aspx"
18010,"/vn/tin-tuc/18010/cuc-phat-trien-thi-truong-va-doanh-nghiep-khoa-hoc-va-cong-nghe-thong-bao-tuyen-dung-vien-chuc-su-nghiep-nam-2020.aspx"
18009,"/vn/tin-tuc/18009/nghien-cuu-tao-chung-trichoderma-co-hoat-tinh-cellulase-cao-bang-xu-ly-chieu-xa.aspx"
18008,"/vn/tin-tuc/18008/hoi-nghi-dien-hinh-tien-tien-khoi-thi-dua-co-quan-bo-giai-doan-2015-2019.aspx"
18007,"/vn/tin-tuc/18007/hoi-nghi-dien-hinh-tien-tien-ban-quan-ly-khu-cnc-hoa-lac-giai-doan-2015-2019.aspx"
18006,"/vn/tin-tuc/18006/khu-cong-nghe-cao--diem-den-cua-nhung-tap-doan-lon.aspx"
18005,"/vn/tin-tuc/18005/khu-cnc-hoa-lac--tiep-tuc-thu-hut-cac-du-an-dau-tu-quy-mo-lon.aspx"
18004,"/vn/tin-tuc/18004/thuc-day-thi-dua-trong-hoat-dong-truyen-thong-khoa-hoc.aspx"
18003,"/vn/tin-tuc/18003/quan-tri-nhan-su--xay-dung-doi-nhom--pr-marketing-cho-doanh-nghiep-khoi-nghiep-doi-moi-sang-tao.aspx"
18002,"/vn/tin-tuc/18002/nghien-cuu-ung-dung-thanh-polyme-cot-soi-thuy-tinh-trong-viec-san-xuat-cau-kien-be-tong-phuc-vu-cong-trinh-ke-bo-song-va-ho.aspx"
18001,"/vn/tin-tuc/18001/thong-bao-quyet-dinh-cong-nhan-ket-qua-thi-ky-thi-tuyen-vien-chuc-cac-don-vi-su-nghiep-truc-thuoc-bo-khcn-.aspx"
18000,"/vn/tin-tuc/18000/dai-hoi-dang-bo-vien-ung-dung-cong-nghe-lan-thu-ix--nhiem-ky-2020-2025.aspx"
18020,"/vn/tin-tuc/18020/quyet-dinh-cong-nhan-ket-qua-xet-tuyen-vien-chuc-nam-2020-cua-trung-tam-cong-nghe-thong-tin.aspx"
17999,"/vn/tin-tuc/17999/quyet-dinh-cong-nhan-ket-qua-ky-xet-tuyen-vien-chuc-su-nghiep-nam-2020-cua-vien-nghien-cuu-sang-che-va-khai-thac-cong-nghe.aspx"
17998,"/vn/tin-tuc/17998/dai-hoi-dang-bo-ban-quan-ly-khu-cong-nghe-cao-hoa-lac--lan-thu-ii--nhiem-ky-2020-2025.aspx"
