15860,"/vn/tin-tuc/15860/quyet-dinh-so-675-qd-bkhcn-ngay-28-3-2019-cua-bo-khcn-ban-hanh-danh-muc-dich-vu-cong-truc-tuyen-muc-do-3--muc-do-4-cua-bo-khoa-hoc-va-cong-nghe-.aspx"
16826,"/vn/tin-tuc/16826/thong-bao-ve-viec-cu-cong-chuc--vien-chuc-du-xet-tuyen-dao-tao-dai-hoc-va-sau-dai-hoc-tai-trung-quoc-nam-2020.aspx"
17330,"/vn/tin-tuc/17330/cuc-nang-luong-nguyen-tu-to-chuc-le-trao-quyet-dinh-bo-nhiem--bo-nhiem-lai-lanh-dao-mot-so-don-vi-truc-thuoc-cuc.aspx"
17482,"/vn/tin-tuc/17482/thu-tuong-chi-thi-tao-dieu-kien-cho-doanh-nghiep-khoi-nghiep-sang-tao.aspx"
17497,"/vn/tin-tuc/17497/mo-them-duong-cho-startup-ra-bien-lon.aspx"
17522,"/vn/tin-tuc/17522/dua-chat-xam-xuong-tuyen-huyen--san-xuat-hang-loat-test-kit-xet-nghiem-made-in-vietnam.aspx"
17528,"/vn/tin-tuc/17528/thong-bao-tuyen-chon-to-chuc-va-ca-nhan-chu-tri-thuc-hien-nhiem-vu-khoa-hoc-va-cong-nghe-theo-nghi-dinh-thu-voi-i-xra-en.aspx"
17538,"/vn/tin-tuc/17538/thong-bao-tuyen-chon-to-chuc-va-ca-nhan-chu-tri-thuc-hien-nhiem-vu-khoa-hoc-va-cong-nghe-cap-quoc-gia-thuc-hien-trong-ke-hoach-nam.aspx"
17539,"/vn/tin-tuc/17539/thong-bao-tuyen-chon-to-chuc-va-ca-nhan-chu-tri-thuc-hien-nhiem-vu-khoa-hoc-va-cong-nghe-cap-quoc-gia-thuc-hien-trong-ke-hoach-nam.aspx"
17541,"/vn/tin-tuc/17541/bao-cao-ket-qua-tu-danh-gia-nhiem-vu-khcn-cap-quoc-gia--nghien-cuu--phat-trien-tich-hop-he-thong-ho-tro-giam-sat--quan-ly--van-han.aspx"
17545,"/vn/tin-tuc/17545/thong-bao-ve-viec-chinh-sua-thuyet-minh-de-cuong-va-ky-hop-dong-thuc-hien-de-tai-nccb-trong-linh-vuc-khtnkt-.aspx"
17546,"/vn/tin-tuc/17546/thong-bao-ve-viec-chinh-sua-thuyet-minh-de-cuong-va-ky-hop-dong-thuc-hien-de-tai-tiem-nang-do-quy-tai-tro-thuc-hien-tu-nam-2020.aspx"
17556,"/vn/tin-tuc/17556/sieu-may-tinh-chan-doan-ncov-trong-10-giay.aspx"
17569,"/vn/tin-tuc/17569/thong-bao-thuc-hien-quyet-dinh-so-578-qd-bkhcn-ngay-09-03-2020-cua-bo-truong-bo-khcn-ve-viec-phe-duyet-nhiem-vu-khcn-cap-bo-xet-gi.aspx"
17573,"/vn/tin-tuc/17573/thong-bao-ve-viec-tuyen-chon-to-chuc-chu-tri-va-ca-nhan-chu-nhiem-thuc-hien-nhiem-vu-khoa-hoc-va-cong-nghe-cap-quoc-gia-quyet-dinh.aspx"
17575,"/vn/tin-tuc/17575/cac-bai-nghien-cuu-moi-ve-covid-19-tu-ngay-13-3-den-ngay-19-3-2020.aspx"
